x,y,gray_value
8,47,255
9,47,255
10,47,255
11,47,255
12,47,255
13,47,255
14,47,254
15,47,254
16,47,254
17,47,254
18,47,254
19,47,254
20,47,252
21,47,194
22,47,149
23,47,149
24,47,150
25,47,152
26,47,151
27,47,152
28,47,154
29,47,155
30,47,156
31,47,156
32,47,155
33,47,159
34,47,160
35,47,156
36,47,154
37,47,154
38,47,155
39,47,155
40,47,153
41,47,153
42,47,156
43,47,154
44,47,154
45,47,155
46,47,157
47,47,159
48,47,157
49,47,157
50,47,158
51,47,158
52,47,156
53,47,156
54,47,157
55,47,160
56,47,163
57,47,163
58,47,165
59,47,164
60,47,162
61,47,163
62,47,165
63,47,163
64,47,162
65,47,165
66,47,163
67,47,162
68,47,164
69,47,165
70,47,162
71,47,168
72,47,215
73,47,250
74,47,250
75,47,255
76,47,255
77,47,255
78,47,255
79,47,254
80,47,255
81,47,255
82,47,255
83,47,255
84,47,255
85,47,255
86,47,255
87,47,255
88,47,255
89,47,255
90,47,255
91,47,255
92,47,255
93,47,255
94,47,255
95,47,255
96,47,255
97,47,255
98,47,255
0,48,255
1,48,255
2,48,255
3,48,255
4,48,255
5,48,255
6,48,255
7,48,255
8,48,255
9,48,255
10,48,255
11,48,255
12,48,255
13,48,255
14,48,254
15,48,254
16,48,254
17,48,254
18,48,254
19,48,254
20,48,253
21,48,217
22,48,153
23,48,148
24,48,152
25,48,152
26,48,151
27,48,152
28,48,153
29,48,153
30,48,154
31,48,154
32,48,154
33,48,157
34,48,156
35,48,154
36,48,150
37,48,151
38,48,152
39,48,154
40,48,154
41,48,154
42,48,154
43,48,152
44,48,152
45,48,153
46,48,155
47,48,157
48,48,155
49,48,155
50,48,157
51,48,157
52,48,156
53,48,159
54,48,159
55,48,161
56,48,162
57,48,161
58,48,165
59,48,164
60,48,160
61,48,163
62,48,164
63,48,161
64,48,161
65,48,165
66,48,161
67,48,160
68,48,164
69,48,164
70,48,158
71,48,177
72,48,228
73,48,252
74,48,251
75,48,254
76,48,255
77,48,255
78,48,255
79,48,254
80,48,255
81,48,255
82,48,255
83,48,255
84,48,255
85,48,255
86,48,255
87,48,255
88,48,255
89,48,255
90,48,255
91,48,255
92,48,255
93,48,255
94,48,255
95,48,255
96,48,255
97,48,255
98,48,255
0,49,255
1,49,255
2,49,255
3,49,255
4,49,255
5,49,255
6,49,255
7,49,255
8,49,255
9,49,255
10,49,255
11,49,255
12,49,255
13,49,255
14,49,254
15,49,254
16,49,254
17,49,254
18,49,254
19,49,254
20,49,254
21,49,238
22,49,169
23,49,148
24,49,149
25,49,150
26,49,151
27,49,151
28,49,150
29,49,152
30,49,154
31,49,153
32,49,153
33,49,153
34,49,151
35,49,153
36,49,148
37,49,150
38,49,151
39,49,150
40,49,151
41,49,152
42,49,152
43,49,152
44,49,152
45,49,152
46,49,152
47,49,155
48,49,155
49,49,155
50,49,154
51,49,155
52,49,156
53,49,158
54,49,158
55,49,159
56,49,159
57,49,158
58,49,160
59,49,162
60,49,160
61,49,160
62,49,160
63,49,158
64,49,159
65,49,164
66,49,160
67,49,159
68,49,165
69,49,163
70,49,156
71,49,195
72,49,243
73,49,252
74,49,253
75,49,254
76,49,255
77,49,255
78,49,255
79,49,254
80,49,255
81,49,255
82,49,255
83,49,255
84,49,255
85,49,255
86,49,255
87,49,255
88,49,255
89,49,255
90,49,255
91,49,255
92,49,255
93,49,255
94,49,255
95,49,255
96,49,255
97,49,255
98,49,255
0,50,255
1,50,255
2,50,255
3,50,255
4,50,255
5,50,255
6,50,255
7,50,255
8,50,255
9,50,255
10,50,255
11,50,255
12,50,255
13,50,255
14,50,253
15,50,254
16,50,254
17,50,253
18,50,254
19,50,253
20,50,253
21,50,249
22,50,184
23,50,150
24,50,144
25,50,148
26,50,150
27,50,150
28,50,148
29,50,150
30,50,154
31,50,154
32,50,154
33,50,149
34,50,144
35,50,148
36,50,148
37,50,150
38,50,150
39,50,146
40,50,147
41,50,148
42,50,148
43,50,150
44,50,152
45,50,152
46,50,152
47,50,155
48,50,157
49,50,155
50,50,152
51,50,152
52,50,154
53,50,154
54,50,153
55,50,156
56,50,156
57,50,155
58,50,157
59,50,161
60,50,160
61,50,158
62,50,158
63,50,157
64,50,156
65,50,161
66,50,158
67,50,156
68,50,163
69,50,161
70,50,158
71,50,212
72,50,252
73,50,251
74,50,254
75,50,254
76,50,254
77,50,254
78,50,254
79,50,253
80,50,254
81,50,255
82,50,255
83,50,255
84,50,255
85,50,255
86,50,255
87,50,255
88,50,255
89,50,255
90,50,255
91,50,255
92,50,255
93,50,255
94,50,255
95,50,255
96,50,255
97,50,255
98,50,255
0,51,255
1,51,255
2,51,255
3,51,255
4,51,255
5,51,255
6,51,255
7,51,255
8,51,255
9,51,255
10,51,255
11,51,255
12,51,255
13,51,255
14,51,253
15,51,254
16,51,253
17,51,253
18,51,254
19,51,253
20,51,254
21,51,251
22,51,219
23,51,158
24,51,146
25,51,145
26,51,146
27,51,150
28,51,148
29,51,148
30,51,153
31,51,151
32,51,153
33,51,148
34,51,145
35,51,146
36,51,148
37,51,148
38,51,149
39,51,150
40,51,148
41,51,146
42,51,147
43,51,148
44,51,150
45,51,152
46,51,152
47,51,151
48,51,150
49,51,151
50,51,149
51,51,148
52,51,152
53,51,154
54,51,152
55,51,154
56,51,156
57,51,154
58,51,155
59,51,159
60,51,156
61,51,157
62,51,159
63,51,154
64,51,157
65,51,161
66,51,156
67,51,154
68,51,156
69,51,153
70,51,174
71,51,236
72,51,253
73,51,252
74,51,253
75,51,253
76,51,254
77,51,253
78,51,254
79,51,252
80,51,254
81,51,255
82,51,255
83,51,255
84,51,255
85,51,255
86,51,255
87,51,255
88,51,255
89,51,255
90,51,255
91,51,255
92,51,255
93,51,255
94,51,255
95,51,255
96,51,255
97,51,255
98,51,255
0,52,255
1,52,255
2,52,255
3,52,255
4,52,255
5,52,255
6,52,255
7,52,255
8,52,255
9,52,255
10,52,255
11,52,255
12,52,255
13,52,255
14,52,253
15,52,254
16,52,253
17,52,253
18,52,254
19,52,252
20,52,254
21,52,252
22,52,248
23,52,176
24,52,147
25,52,143
26,52,147
27,52,149
28,52,149
29,52,151
30,52,151
31,52,148
32,52,152
33,52,148
34,52,146
35,52,146
36,52,151
37,52,147
38,52,146
39,52,146
40,52,147
41,52,147
42,52,146
43,52,148
44,52,149
45,52,151
46,52,151
47,52,148
48,52,148
49,52,149
50,52,147
51,52,146
52,52,150
53,52,151
54,52,150
55,52,152
56,52,153
57,52,151
58,52,157
59,52,159
60,52,156
61,52,157
62,52,158
63,52,152
64,52,153
65,52,154
66,52,149
67,52,153
68,52,152
69,52,150
70,52,193
71,52,246
72,52,252
73,52,250
74,52,254
75,52,253
76,52,254
77,52,253
78,52,254
79,52,253
80,52,254
81,52,255
82,52,255
83,52,255
84,52,255
85,52,255
86,52,255
87,52,255
88,52,255
89,52,255
90,52,255
91,52,255
92,52,255
93,52,255
94,52,255
95,52,255
96,52,255
97,52,255
98,52,255
0,53,255
1,53,255
2,53,255
3,53,255
4,53,255
5,53,255
6,53,255
7,53,255
8,53,255
9,53,255
10,53,255
11,53,255
12,53,255
13,53,255
14,53,253
15,53,254
16,53,253
17,53,253
18,53,254
19,53,253
20,53,252
21,53,253
22,53,252
23,53,214
24,53,150
25,53,141
26,53,146
27,53,145
28,53,149
29,53,151
30,53,148
31,53,146
32,53,150
33,53,147
34,53,145
35,53,144
36,53,150
37,53,147
38,53,145
39,53,145
40,53,146
41,53,144
42,53,144
43,53,144
44,53,145
45,53,146
46,53,147
47,53,148
48,53,147
49,53,149
50,53,147
51,53,146
52,53,150
53,53,152
54,53,151
55,53,152
56,53,153
57,53,152
58,53,154
59,53,156
60,53,154
61,53,155
62,53,156
63,53,152
64,53,154
65,53,155
66,53,148
67,53,153
68,53,150
69,53,153
70,53,216
71,53,250
72,53,251
73,53,252
74,53,253
75,53,253
76,53,254
77,53,254
78,53,254
79,53,253
80,53,254
81,53,255
82,53,255
83,53,255
84,53,255
85,53,255
86,53,255
87,53,255
88,53,255
89,53,255
90,53,255
91,53,255
92,53,255
93,53,255
94,53,255
95,53,255
96,53,255
97,53,255
98,53,255
0,54,255
1,54,255
2,54,255
3,54,255
4,54,255
5,54,255
6,54,255
7,54,255
8,54,255
9,54,255
10,54,255
11,54,255
12,54,255
13,54,255
14,54,254
15,54,254
16,54,253
17,54,254
18,54,254
19,54,254
20,54,245
21,54,253
22,54,252
23,54,239
24,54,172
25,54,140
26,54,142
27,54,142
28,54,145
29,54,147
30,54,145
31,54,143
32,54,147
33,54,144
34,54,143
35,54,142
36,54,147
37,54,146
38,54,146
39,54,146
40,54,143
41,54,142
42,54,143
43,54,143
44,54,143
45,54,145
46,54,146
47,54,144
48,54,144
49,54,146
50,54,144
51,54,144
52,54,148
53,54,150
54,54,150
55,54,150
56,54,151
57,54,151
58,54,151
59,54,151
60,54,151
61,54,152
62,54,153
63,54,151
64,54,152
65,54,153
66,54,149
67,54,150
68,54,151
69,54,180
70,54,237
71,54,251
72,54,251
73,54,253
74,54,252
75,54,253
76,54,254
77,54,254
78,54,254
79,54,254
80,54,254
81,54,255
82,54,255
83,54,255
84,54,255
85,54,255
86,54,255
87,54,255
88,54,255
89,54,255
90,54,255
91,54,255
92,54,255
93,54,255
94,54,255
95,54,255
96,54,255
97,54,255
98,54,255
0,55,255
1,55,255
2,55,255
3,55,255
4,55,255
5,55,255
6,55,255
7,55,255
8,55,255
9,55,255
10,55,255
11,55,255
12,55,255
13,55,255
14,55,254
15,55,254
16,55,254
17,55,254
18,55,254
19,55,253
20,55,250
21,55,251
22,55,252
23,55,250
24,55,213
25,55,143
26,55,139
27,55,141
28,55,142
29,55,143
30,55,145
31,55,144
32,55,147
33,55,143
34,55,143
35,55,143
36,55,147
37,55,146
38,55,145
39,55,145
40,55,143
41,55,141
42,55,142
43,55,141
44,55,141
45,55,142
46,55,145
47,55,141
48,55,141
49,55,143
50,55,142
51,55,141
52,55,145
53,55,148
54,55,149
55,55,149
56,55,149
57,55,149
58,55,150
59,55,149
60,55,150
61,55,151
62,55,150
63,55,150
64,55,149
65,55,147
66,55,145
67,55,145
68,55,156
69,55,222
70,55,248
71,55,251
72,55,253
73,55,250
74,55,254
75,55,253
76,55,254
77,55,254
78,55,254
79,55,254
80,55,254
81,55,255
82,55,255
83,55,255
84,55,255
85,55,255
86,55,255
87,55,255
88,55,255
89,55,255
90,55,255
91,55,255
92,55,255
93,55,255
94,55,255
95,55,255
96,55,255
97,55,255
98,55,255
0,56,255
1,56,255
2,56,255
3,56,255
4,56,255
5,56,255
6,56,255
7,56,255
8,56,255
9,56,255
10,56,255
11,56,255
12,56,255
13,56,255
14,56,254
15,56,254
16,56,254
17,56,254
18,56,254
19,56,253
20,56,254
21,56,251
22,56,252
23,56,252
24,56,244
25,56,174
26,56,136
27,56,144
28,56,139
29,56,144
30,56,143
31,56,143
32,56,144
33,56,142
34,56,138
35,56,141
36,56,145
37,56,145
38,56,142
39,56,142
40,56,142
41,56,139
42,56,140
43,56,138
44,56,138
45,56,141
46,56,142
47,56,143
48,56,141
49,56,142
50,56,142
51,56,142
52,56,145
53,56,147
54,56,149
55,56,149
56,56,148
57,56,148
58,56,148
59,56,147
60,56,150
61,56,148
62,56,146
63,56,148
64,56,146
65,56,144
66,56,143
67,56,143
68,56,178
69,56,245
70,56,251
71,56,251
72,56,253
73,56,251
74,56,254
75,56,253
76,56,254
77,56,254
78,56,254
79,56,254
80,56,254
81,56,255
82,56,255
83,56,255
84,56,255
85,56,255
86,56,255
87,56,255
88,56,255
89,56,255
90,56,255
91,56,255
92,56,255
93,56,255
94,56,255
95,56,255
96,56,255
97,56,255
98,56,255
0,57,255
1,57,255
2,57,255
3,57,255
4,57,255
5,57,255
6,57,255
7,57,255
8,57,255
9,57,255
10,57,255
11,57,255
12,57,255
13,57,255
14,57,254
15,57,254
16,57,254
17,57,255
18,57,254
19,57,254
20,57,254
21,57,253
22,57,254
23,57,253
24,57,251
25,57,224
26,57,153
27,57,137
28,57,137
29,57,137
30,57,141
31,57,138
32,57,140
33,57,142
34,57,138
35,57,139
36,57,143
37,57,144
38,57,140
39,57,140
40,57,138
41,57,136
42,57,138
43,57,136
44,57,135
45,57,139
46,57,140
47,57,142
48,57,139
49,57,140
50,57,141
51,57,141
52,57,143
53,57,144
54,57,144
55,57,144
56,57,146
57,57,148
58,57,147
59,57,147
60,57,148
61,57,146
62,57,143
63,57,145
64,57,144
65,57,137
66,57,148
67,57,150
68,57,220
69,57,250
70,57,253
71,57,253
72,57,254
73,57,254
74,57,254
75,57,254
76,57,255
77,57,255
78,57,255
79,57,255
80,57,255
81,57,255
82,57,255
83,57,255
84,57,255
85,57,255
86,57,255
87,57,255
88,57,255
89,57,255
90,57,255
91,57,255
92,57,255
93,57,255
94,57,255
95,57,255
96,57,255
97,57,255
98,57,255
0,58,255
1,58,255
2,58,255
3,58,255
4,58,255
5,58,255
6,58,255
7,58,255
8,58,255
9,58,255
10,58,255
11,58,255
12,58,255
13,58,255
14,58,254
15,58,254
16,58,255
17,58,255
18,58,254
19,58,254
20,58,254
21,58,254
22,58,254
23,58,253
24,58,253
25,58,248
26,58,198
27,58,136
28,58,135
29,58,137
30,58,138
31,58,139
32,58,140
33,58,143
34,58,141
35,58,138
36,58,141
37,58,143
38,58,141
39,58,138
40,58,135
41,58,134
42,58,136
43,58,133
44,58,132
45,58,136
46,58,136
47,58,138
48,58,135
49,58,137
50,58,140
51,58,139
52,58,142
53,58,144
54,58,143
55,58,143
56,58,145
57,58,149
58,58,145
59,58,144
60,58,144
61,58,144
62,58,142
63,58,139
64,58,134
65,58,136
66,58,146
67,58,200
68,58,246
69,58,252
70,58,253
71,58,254
72,58,254
73,58,254
74,58,254
75,58,254
76,58,255
77,58,255
78,58,255
79,58,255
80,58,255
81,58,255
82,58,255
83,58,255
84,58,255
85,58,255
86,58,255
87,58,255
88,58,255
89,58,255
90,58,255
91,58,255
92,58,255
93,58,255
94,58,255
95,58,255
96,58,255
97,58,255
98,58,255
0,59,255
1,59,255
2,59,255
3,59,255
4,59,255
5,59,255
6,59,255
7,59,255
8,59,255
9,59,255
10,59,255
11,59,255
12,59,255
13,59,255
14,59,254
15,59,255
16,59,255
17,59,255
18,59,254
19,59,254
20,59,254
21,59,254
22,59,254
23,59,254
24,59,253
25,59,251
26,59,241
27,59,174
28,59,135
29,59,143
30,59,137
31,59,138
32,59,136
33,59,137
34,59,138
35,59,136
36,59,136
37,59,141
38,59,142
39,59,137
40,59,133
41,59,134
42,59,134
43,59,131
44,59,131
45,59,136
46,59,136
47,59,134
48,59,133
49,59,136
50,59,139
51,59,139
52,59,140
53,59,140
54,59,141
55,59,140
56,59,140
57,59,142
58,59,143
59,59,140
60,59,138
61,59,139
62,59,137
63,59,133
64,59,129
65,59,143
66,59,176
67,59,245
68,59,252
69,59,254
70,59,254
71,59,254
72,59,254
73,59,254
74,59,254
75,59,254
76,59,255
77,59,255
78,59,255
79,59,255
80,59,255
81,59,255
82,59,255
83,59,255
84,59,255
85,59,255
86,59,255
87,59,255
88,59,255
89,59,255
90,59,255
91,59,255
92,59,255
93,59,255
94,59,255
95,59,255
96,59,255
97,59,255
98,59,255
0,60,255
1,60,255
2,60,255
3,60,255
4,60,255
5,60,255
6,60,255
7,60,255
8,60,255
9,60,255
10,60,255
11,60,255
12,60,255
13,60,255
14,60,255
15,60,255
16,60,254
17,60,255
18,60,254
19,60,254
20,60,254
21,60,254
22,60,255
23,60,255
24,60,255
25,60,254
26,60,250
27,60,223
28,60,161
29,60,134
30,60,135
31,60,135
32,60,135
33,60,135
34,60,139
35,60,140
36,60,134
37,60,137
38,60,140
39,60,132
40,60,129
41,60,133
42,60,133
43,60,130
44,60,129
45,60,133
46,60,134
47,60,133
48,60,132
49,60,135
50,60,138
51,60,137
52,60,138
53,60,138
54,60,139
55,60,138
56,60,138
57,60,140
58,60,141
59,60,139
60,60,134
61,60,131
62,60,130
63,60,127
64,60,138
65,60,161
66,60,228
67,60,245
68,60,252
69,60,254
70,60,255
71,60,255
72,60,254
73,60,254
74,60,254
75,60,254
76,60,255
77,60,254
78,60,254
79,60,255
80,60,255
81,60,255
82,60,255
83,60,255
84,60,255
85,60,255
86,60,255
87,60,255
88,60,255
89,60,255
90,60,255
91,60,255
92,60,255
93,60,255
94,60,255
95,60,255
96,60,255
97,60,255
98,60,255
0,61,255
1,61,255
2,61,255
3,61,255
4,61,255
5,61,255
6,61,255
7,61,255
8,61,255
9,61,255
10,61,255
11,61,255
12,61,255
13,61,255
14,61,255
15,61,255
16,61,254
17,61,255
18,61,254
19,61,253
20,61,253
21,61,255
22,61,255
23,61,255
24,61,255
25,61,249
26,61,251
27,61,248
28,61,215
29,61,140
30,61,134
31,61,134
32,61,136
33,61,133
34,61,135
35,61,136
36,61,134
37,61,138
38,61,140
39,61,130
40,61,127
41,61,134
42,61,134
43,61,130
44,61,128
45,61,130
46,61,130
47,61,131
48,61,131
49,61,134
50,61,136
51,61,135
52,61,135
53,61,135
54,61,134
55,61,133
56,61,135
57,61,140
58,61,134
59,61,136
60,61,130
61,61,127
62,61,128
63,61,130
64,61,147
65,61,220
66,61,249
67,61,249
68,61,252
69,61,254
70,61,255
71,61,255
72,61,254
73,61,254
74,61,254
75,61,254
76,61,255
77,61,255
78,61,254
79,61,255
80,61,255
81,61,255
82,61,255
83,61,255
84,61,255
85,61,255
86,61,255
87,61,255
88,61,255
89,61,255
90,61,255
91,61,255
92,61,255
93,61,255
94,61,255
95,61,255
96,61,255
97,61,255
98,61,255
0,62,255
1,62,255
2,62,255
3,62,255
4,62,255
5,62,255
6,62,255
7,62,255
8,62,255
9,62,255
10,62,255
11,62,255
12,62,255
13,62,255
14,62,255
15,62,255
16,62,255
17,62,255
18,62,255
19,62,255
20,62,255
21,62,255
22,62,255
23,62,255
24,62,255
25,62,249
26,62,254
27,62,251
28,62,249
29,62,204
30,62,143
31,62,126
32,62,133
33,62,133
34,62,134
35,62,140
36,62,134
37,62,135
38,62,134
39,62,130
40,62,128
41,62,127
42,62,127
43,62,127
44,62,130
45,62,132
46,62,129
47,62,128
48,62,128
49,62,130
50,62,133
51,62,130
52,62,128
53,62,129
54,62,128
55,62,128
56,62,133
57,62,131
58,62,128
59,62,128
60,62,124
61,62,123
62,62,129
63,62,142
64,62,209
65,62,250
66,62,252
67,62,253
68,62,251
69,62,254
70,62,255
71,62,255
72,62,255
73,62,255
74,62,255
75,62,255
76,62,255
77,62,255
78,62,255
79,62,255
80,62,255
81,62,255
82,62,255
83,62,255
84,62,255
85,62,255
86,62,255
87,62,255
88,62,255
89,62,255
90,62,255
91,62,255
92,62,255
93,62,255
94,62,255
95,62,255
96,62,255
97,62,255
98,62,255
0,63,255
1,63,255
2,63,255
3,63,255
4,63,255
5,63,255
6,63,255
7,63,255
8,63,255
9,63,255
10,63,255
11,63,255
12,63,255
13,63,255
14,63,255
15,63,255
16,63,255
17,63,255
18,63,255
19,63,255
20,63,255
21,63,255
22,63,255
23,63,255
24,63,255
25,63,252
26,63,254
27,63,251
28,63,253
29,63,245
30,63,209
31,63,149
32,63,125
33,63,133
34,63,130
35,63,133
36,63,131
37,63,130
38,63,131
39,63,132
40,63,133
41,63,131
42,63,127
43,63,127
44,63,127
45,63,127
46,63,125
47,63,124
48,63,125
49,63,126
50,63,125
51,63,123
52,63,123
53,63,127
54,63,128
55,63,127
56,63,128
57,63,126
58,63,120
59,63,121
60,63,118
61,63,119
62,63,152
63,63,214
64,63,248
65,63,248
66,63,251
67,63,254
68,63,251
69,63,254
70,63,255
71,63,255
72,63,255
73,63,255
74,63,255
75,63,255
76,63,255
77,63,255
78,63,255
79,63,255
80,63,255
81,63,255
82,63,255
83,63,255
84,63,255
85,63,255
86,63,255
87,63,255
88,63,255
89,63,255
90,63,255
91,63,255
92,63,255
93,63,255
94,63,255
95,63,255
96,63,255
97,63,255
98,63,255
0,64,255
1,64,255
2,64,255
3,64,255
4,64,255
5,64,255
6,64,255
7,64,255
8,64,255
9,64,255
10,64,255
11,64,255
12,64,255
13,64,255
14,64,255
15,64,255
16,64,255
17,64,255
18,64,255
19,64,255
20,64,255
21,64,255
22,64,255
23,64,255
24,64,255
25,64,254
26,64,254
27,64,252
28,64,251
29,64,252
30,64,250
31,64,215
32,64,149
33,64,119
34,64,125
35,64,130
36,64,125
37,64,126
38,64,129
39,64,130
40,64,127
41,64,125
42,64,126
43,64,125
44,64,126
45,64,127
46,64,125
47,64,121
48,64,124
49,64,123
50,64,120
51,64,119
52,64,121
53,64,123
54,64,124
55,64,125
56,64,122
57,64,117
58,64,117
59,64,105
60,64,111
61,64,165
62,64,242
63,64,248
64,64,251
65,64,250
66,64,254
67,64,253
68,64,251
69,64,255
70,64,255
71,64,255
72,64,255
73,64,255
74,64,255
75,64,255
76,64,255
77,64,255
78,64,255
79,64,255
80,64,255
81,64,255
82,64,255
83,64,255
84,64,255
85,64,255
86,64,255
87,64,255
88,64,255
89,64,255
90,64,255
91,64,255
92,64,255
93,64,255
94,64,255
95,64,255
96,64,255
97,64,255
98,64,255
0,65,255
1,65,255
2,65,255
3,65,255
4,65,255
5,65,255
6,65,255
7,65,255
8,65,255
9,65,255
10,65,255
11,65,255
12,65,255
13,65,255
14,65,255
15,65,255
16,65,255
17,65,255
18,65,255
19,65,255
20,65,255
21,65,255
22,65,255
23,65,255
24,65,255
25,65,252
26,65,252
27,65,254
28,65,253
29,65,253
30,65,253
31,65,250
32,65,231
33,65,171
34,65,123
35,65,120
36,65,123
37,65,124
38,65,124
39,65,124
40,65,124
41,65,125
42,65,124
43,65,121
44,65,122
45,65,122
46,65,119
47,65,118
48,65,118
49,65,117
50,65,115
51,65,115
52,65,118
53,65,117
54,65,111
55,65,112
56,65,110
57,65,106
58,65,103
59,65,119
60,65,193
61,65,244
62,65,248
63,65,253
64,65,254
65,65,254
66,65,252
67,65,252
68,65,252
69,65,254
70,65,255
71,65,255
72,65,255
73,65,255
74,65,255
75,65,255
76,65,255
77,65,255
78,65,255
79,65,255
80,65,255
81,65,255
82,65,255
83,65,255
84,65,255
85,65,255
86,65,255
87,65,255
88,65,255
89,65,255
90,65,255
91,65,255
92,65,255
93,65,255
94,65,255
95,65,255
96,65,255
97,65,255
98,65,255
0,66,255
1,66,255
2,66,255
3,66,255
4,66,255
5,66,255
6,66,255
7,66,255
8,66,255
9,66,255
10,66,255
11,66,255
12,66,255
13,66,255
14,66,255
15,66,255
16,66,255
17,66,255
18,66,255
19,66,255
20,66,255
21,66,255
22,66,255
23,66,255
24,66,255
25,66,254
26,66,253
27,66,251
28,66,251
29,66,251
30,66,252
31,66,246
32,66,250
33,66,208
34,66,113
35,66,91
36,66,104
37,66,112
38,66,116
39,66,117
40,66,120
41,66,123
42,66,119
43,66,114
44,66,113
45,66,112
46,66,109
47,66,111
48,66,108
49,66,105
50,66,104
51,66,104
52,66,102
53,66,95
54,66,95
55,66,92
56,66,83
57,66,81
58,66,89
59,66,140
60,66,186
61,66,237
62,66,251
63,66,244
64,66,248
65,66,252
66,66,254
67,66,254
68,66,251
69,66,254
70,66,255
71,66,255
72,66,255
73,66,255
74,66,255
75,66,255
76,66,255
77,66,255
78,66,255
79,66,255
80,66,255
81,66,255
82,66,255
83,66,255
84,66,255
85,66,255
86,66,255
87,66,255
88,66,255
89,66,255
90,66,255
91,66,255
92,66,255
93,66,255
94,66,255
95,66,255
96,66,255
97,66,255
98,66,255
0,67,255
1,67,255
2,67,255
3,67,255
4,67,255
5,67,255
6,67,255
7,67,255
8,67,255
9,67,255
10,67,255
11,67,255
12,67,255
13,67,255
14,67,255
15,67,255
16,67,255
17,67,255
18,67,255
19,67,255
20,67,255
21,67,255
22,67,255
23,67,255
24,67,255
25,67,253
26,67,254
27,67,254
28,67,254
29,67,253
30,67,250
31,67,251
32,67,224
33,67,157
34,67,108
35,67,80
36,67,60
37,67,66
38,67,74
39,67,81
40,67,90
41,67,97
42,67,97
43,67,95
44,67,95
45,67,95
46,67,92
47,67,92
48,67,88
49,67,84
50,67,81
51,67,77
52,67,73
53,67,66
54,67,60
55,67,56
56,67,62
57,67,80
58,67,110
59,67,130
60,67,158
61,67,191
62,67,229
63,67,249
64,67,252
65,67,253
66,67,252
67,67,249
68,67,253
69,67,255
70,67,255
71,67,255
72,67,255
73,67,255
74,67,255
75,67,255
76,67,255
77,67,255
78,67,255
79,67,255
80,67,255
81,67,255
82,67,255
83,67,255
84,67,255
85,67,255
86,67,255
87,67,255
88,67,255
89,67,255
90,67,255
91,67,255
92,67,255
93,67,255
94,67,255
95,67,255
96,67,255
97,67,255
98,67,255
0,68,255
1,68,255
2,68,255
3,68,255
4,68,255
5,68,255
6,68,255
7,68,255
8,68,255
9,68,255
10,68,255
11,68,255
12,68,255
13,68,255
14,68,255
15,68,255
16,68,255
17,68,255
18,68,255
19,68,255
20,68,255
21,68,255
22,68,255
23,68,255
24,68,255
25,68,252
26,68,254
27,68,253
28,68,253
29,68,253
30,68,251
31,68,239
32,68,209
33,68,183
34,68,157
35,68,132
36,68,105
37,68,82
38,68,63
39,68,48
40,68,39
41,68,38
42,68,37
43,68,38
44,68,37
45,68,37
46,68,37
47,68,40
48,68,39
49,68,38
50,68,39
51,68,41
52,68,47
53,68,63
54,68,73
55,68,88
56,68,106
57,68,121
58,68,139
59,68,149
60,68,163
61,68,176
62,68,197
63,68,222
64,68,244
65,68,251
66,68,253
67,68,253
68,68,253
69,68,254
70,68,255
71,68,255
72,68,255
73,68,255
74,68,255
75,68,255
76,68,255
77,68,255
78,68,255
79,68,255
80,68,255
81,68,255
82,68,255
83,68,255
84,68,255
85,68,255
86,68,255
87,68,255
88,68,255
89,68,255
90,68,255
91,68,255
92,68,255
93,68,255
94,68,255
95,68,255
96,68,255
97,68,255
98,68,255
0,69,255
1,69,255
2,69,255
3,69,255
4,69,255
5,69,255
6,69,255
7,69,255
8,69,255
9,69,255
10,69,255
11,69,255
12,69,255
13,69,255
14,69,255
15,69,255
16,69,255
17,69,255
18,69,255
19,69,255
20,69,255
21,69,255
22,69,255
23,69,255
24,69,255
25,69,253
26,69,254
27,69,253
28,69,253
29,69,252
30,69,243
31,69,224
32,69,210
33,69,209
34,69,204
35,69,191
36,69,174
37,69,159
38,69,143
39,69,123
40,69,106
41,69,95
42,69,86
43,69,79
44,69,72
45,69,69
46,69,68
47,69,72
48,69,73
49,69,78
50,69,88
51,69,101
52,69,110
53,69,121
54,69,132
55,69,144
56,69,153
57,69,160
58,69,172
59,69,178
60,69,186
61,69,191
62,69,198
63,69,209
64,69,228
65,69,246
66,69,254
67,69,253
68,69,252
69,69,254
70,69,255
71,69,255
72,69,255
73,69,255
74,69,255
75,69,255
76,69,255
77,69,255
78,69,255
79,69,255
80,69,255
81,69,255
82,69,255
83,69,255
84,69,255
85,69,255
86,69,255
87,69,255
88,69,255
89,69,255
90,69,255
91,69,255
92,69,255
93,69,255
94,69,255
95,69,255
96,69,255
97,69,255
98,69,255
0,70,255
1,70,255
2,70,255
3,70,255
4,70,255
5,70,255
6,70,255
7,70,255
8,70,255
9,70,255
10,70,255
11,70,255
12,70,255
13,70,255
14,70,255
15,70,255
16,70,255
17,70,255
18,70,255
19,70,255
20,70,255
21,70,255
22,70,255
23,70,255
24,70,255
25,70,254
26,70,253
27,70,253
28,70,254
29,70,247
30,70,231
31,70,222
32,70,221
33,70,218
34,70,216
35,70,218
36,70,217
37,70,211
38,70,203
39,70,197
40,70,192
41,70,187
42,70,181
43,70,175
44,70,170
45,70,166
46,70,164
47,70,160
48,70,162
49,70,166
50,70,170
51,70,174
52,70,177
53,70,182
54,70,187
55,70,192
56,70,197
57,70,202
58,70,206
59,70,208
60,70,211
61,70,215
